"Origin,""colYear"",""colMonth"",""prom_arribades"""
"PHX,""1997"",""12"",""22.0000"""
"PHX,""1998"",""2"",""7.0000"""
"PHX,""1998"",""3"",""30.0000"""
"PHX,""1998"",""4"",""0.0000"""
"PHX,""1998"",""5"",""4.0000"""
"PHX,""1998"",""6"",""-8.5000"""
"PHX,""1998"",""8"",""16.0000"""
"PHX,""1998"",""10"",""40.0000"""
"PHX,""1999"",""7"",""54.5000"""
"PHX,""1999"",""11"",""23.5000"""
"PHX,""2000"",""2"",""16.5000"""
"PHX,""2000"",""4"",""36.0000"""
"PHX,""2000"",""5"",""24.0000"""
"PHX,""2000"",""6"",""-1.0000"""
"PHX,""2002"",""8"",""6.5000"""
"PHX,""2003"",""3"",""27.0000"""
"PHX,""2003"",""4"",""-1.0000"""
"PHX,""2003"",""7"",""7.0000"""
"PHX,""2003"",""8"",""-14.0000"""
"PHX,""2003"",""9"",""-13.0000"""
"PHX,""2003"",""10"",""-2.0000"""
"PHX,""2003"",""12"",""16.0000"""
"PHX,""2004"",""1"",""-3.5000"""
"PHX,""2004"",""2"",""117.0000"""
"PHX,""2004"",""6"",""5.0000"""
"PHX,""2004"",""7"",""6.0000"""
"PHX,""2004"",""8"",""-2.5000"""
"PHX,""2005"",""1"",""20.5000"""
"PHX,""2005"",""5"",""-24.0000"""
"PHX,""2005"",""6"",""4.0000"""
"PHX,""2005"",""9"",""0.5000"""
"PHX,""2005"",""10"",""37.0000"""
"PHX,""2005"",""11"",""3.0000"""
"PHX,""2006"",""2"",""-1.0000"""
"PHX,""2006"",""3"",""10.0000"""
"PHX,""2006"",""4"",""0.5000"""
"PHX,""2006"",""5"",""-25.0000"""
"PHX,""2006"",""6"",""23.0000"""
"PHX,""2006"",""8"",""-5.0000"""
"PHX,""2006"",""9"",""30.0000"""
"PHX,""2006"",""12"",""-15.0000"""
"PHX,""2007"",""2"",""-12.5000"""
"PHX,""2007"",""3"",""155.0000"""
"PHX,""2007"",""4"",""-4.0000"""
"PHX,""2007"",""6"",""9.0000"""
"PHX,""2007"",""11"",""73.0000"""
"PHX,""2007"",""12"",""4.0000"""
"PHX,""2008"",""1"",""-10.0000"""
"PHX,""2008"",""2"",""10.0000"""
"PHX,""2008"",""3"",""102.0000"""
"PHX,""2008"",""4"",""-2.5000"""
"PHX,""2008"",""5"",""-18.5000"""
"PHX,""2008"",""7"",""44.5000"""
"PHX,""2008"",""9"",""-13.0000"""
"PHX,""2008"",""10"",""-8.0000"""
"PIA,""2003"",""4"",""-9.0000"""
"PIA,""2004"",""11"",""-8.0000"""
"PIA,""2006"",""4"",""-2.0000"""
"PIE,""2003"",""4"",""14.0000"""
"PIT,""1988"",""1"",""-10.0000"""
"PIT,""1988"",""2"",""0.0000"""
"PIT,""1988"",""3"",""32.0000"""
"PIT,""1988"",""4"",""15.5000"""
"PIT,""1988"",""6"",""19.0000"""
"PIT,""1988"",""8"",""40.0000"""
"PIT,""1988"",""9"",""3.0000"""
"PIT,""1989"",""2"",""6.0000"""
"PIT,""1989"",""3"",""-9.0000"""
"PIT,""1989"",""6"",""-1.0000"""
"PIT,""1989"",""8"",""6.0000"""
"PIT,""1989"",""9"",""1.0000"""
"PIT,""1989"",""10"",""15.0000"""
"PIT,""1990"",""1"",""-5.0000"""
"PIT,""1990"",""2"",""-4.0000"""
"PIT,""1990"",""3"",""0.0000"""
"PIT,""1990"",""7"",""14.0000"""
"PIT,""1990"",""11"",""-4.0000"""
"PIT,""1991"",""2"",""-4.5000"""
"PIT,""1991"",""4"",""-1.0000"""
"PIT,""1991"",""6"",""14.0000"""
"PIT,""1991"",""12"",""1.0000"""
"PIT,""1992"",""1"",""-1.0000"""
"PIT,""1992"",""3"",""2.0000"""
"PIT,""1992"",""5"",""-0.5000"""
"PIT,""1992"",""6"",""14.0000"""
"PIT,""1992"",""8"",""11.5000"""
"PIT,""1992"",""9"",""-6.0000"""
"PIT,""1993"",""3"",""10.0000"""
"PIT,""1993"",""4"",""8.0000"""
"PIT,""1993"",""7"",""-9.0000"""
"PIT,""1994"",""1"",""15.0000"""
"PIT,""1994"",""4"",""-9.0000"""
"PIT,""1994"",""8"",""34.0000"""
"PIT,""1994"",""9"",""2.0000"""
"PIT,""1994"",""12"",""11.0000"""
"PIT,""1995"",""7"",""1.0000"""
"PIT,""1995"",""11"",""43.0000"""
"PIT,""1996"",""4"",""3.0000"""
"PIT,""1996"",""8"",""33.0000"""
"PIT,""1996"",""9"",""-5.0000"""
"PIT,""1996"",""10"",""0.0000"""
"PIT,""1996"",""11"",""19.0000"""
"PIT,""1996"",""12"",""4.0000"""
"PIT,""1997"",""1"",""-7.0000"""
"PIT,""1997"",""4"",""11.0000"""
"PIT,""1997"",""5"",""-3.0000"""
"PIT,""1997"",""7"",""99.0000"""
"PIT,""1997"",""11"",""15.0000"""
"PIT,""1998"",""3"",""-12.0000"""
"PIT,""1998"",""8"",""11.0000"""
"PIT,""1998"",""11"",""-5.0000"""
"PIT,""1999"",""1"",""41.0000"""
"PIT,""1999"",""3"",""-4.0000"""
"PIT,""1999"",""10"",""12.3333"""
"PIT,""2000"",""3"",""-1.0000"""
"PIT,""2000"",""5"",""-4.0000"""
"PIT,""2000"",""11"",""-5.0000"""
"PIT,""2000"",""12"",""37.0000"""
"PIT,""2001"",""6"",""-8.0000"""
"PIT,""2002"",""5"",""53.0000"""
"PIT,""2002"",""8"",""-20.0000"""
"PIT,""2002"",""11"",""-5.0000"""
"PIT,""2003"",""3"",""12.0000"""
"PIT,""2005"",""3"",""-3.0000"""
"PIT,""2005"",""10"",""-14.0000"""
"PIT,""2006"",""4"",""-10.0000"""
"PIT,""2006"",""10"",""-1.0000"""
"PIT,""2006"",""11"",""51.0000"""
"PIT,""2008"",""10"",""-10.0000"""
"PIT,""2008"",""11"",""-15.0000"""
"PMD,""1991"",""4"",""-11.0000"""
"PNS,""1989"",""8"",""-11.0000"""
"PNS,""1989"",""11"",""-5.0000"""
"PNS,""1991"",""6"",""6.0000"""
"PNS,""1994"",""10"",""-15.0000"""
"PNS,""1995"",""1"",""5.0000"""
"PNS,""1995"",""7"",""-2.0000"""
"PNS,""1995"",""9"",""12.0000"""
"PNS,""2000"",""11"",""22.0000"""
"PNS,""2005"",""7"",""-5.0000"""
"PNS,""2008"",""12"",""7.0000"""
"PSC,""1996"",""7"",""11.0000"""
"PSC,""2008"",""11"",""7.0000"""
"PSP,""1990"",""1"",""10.0000"""
"PSP,""1999"",""12"",""-7.0000"""
"PSP,""2007"",""5"",""-5.0000"""
"PSP,""2008"",""8"",""-13.0000"""
"PUB,""1988"",""1"",""8.0000"""
"PUB,""1991"",""8"",""-1.0000"""
"PVD,""1987"",""12"",""6.0000"""
"PVD,""1989"",""2"",""48.0000"""
"PVD,""1991"",""1"",""5.0000"""
"PVD,""1991"",""4"",""-2.0000"""
"PVD,""1991"",""8"",""-8.0000"""
"PVD,""1993"",""7"",""-7.0000"""
"PVD,""1995"",""11"",""-2.0000"""
"PVD,""1997"",""8"",""-10.0000"""
"PVD,""1998"",""6"",""-3.0000"""
"PVD,""1998"",""10"",""-29.0000"""
"PVD,""2000"",""11"",""-14.0000"""
"PVD,""2001"",""10"",""-11.0000"""
"PVD,""2004"",""10"",""-3.5000"""
"PVD,""2005"",""5"",""-6.0000"""
"PVD,""2005"",""7"",""-9.0000"""
"PVD,""2007"",""6"",""31.0000"""
"PVD,""2008"",""8"",""43.0000"""
"PWM,""1993"",""7"",""-16.0000"""
"PWM,""1996"",""5"",""1.0000"""
"PWM,""1998"",""2"",""-3.0000"""
"PWM,""2001"",""8"",""-8.0000"""
"PWM,""2001"",""9"",""3.0000"""
"PWM,""2005"",""12"",""-15.0000"""
"PWM,""2006"",""9"",""-5.0000"""
"RAP,""2005"",""7"",""-3.0000"""
"RAP,""2006"",""4"",""-35.0000"""
"RDD,""2005"",""3"",""-4.0000"""
"RDU,""1988"",""7"",""1.0000"""
"RDU,""1989"",""7"",""17.0000"""
"RDU,""1990"",""5"",""17.0000"""
"RDU,""1990"",""10"",""4.0000"""
"RDU,""1991"",""5"",""4.0000"""
"RDU,""1991"",""8"",""45.0000"""
"RDU,""1992"",""5"",""7.0000"""
"RDU,""1992"",""6"",""-3.0000"""
"RDU,""1992"",""9"",""0.0000"""
"RDU,""1992"",""10"",""-12.0000"""
"RDU,""1992"",""12"",""9.0000"""
"RDU,""1994"",""1"",""-17.0000"""
"RDU,""1995"",""1"",""-11.0000"""
"RDU,""1995"",""10"",""19.0000"""
"RDU,""1996"",""2"",""10.0000"""
"RDU,""1997"",""9"",""-18.0000"""
"RDU,""1998"",""7"",""12.0000"""
"RDU,""1999"",""2"",""2.0000"""
"RDU,""1999"",""4"",""-1.0000"""
"RDU,""1999"",""6"",""-3.0000"""
"RDU,""2002"",""1"",""-20.0000"""
"RDU,""2003"",""2"",""-8.0000"""
"RDU,""2003"",""5"",""-20.0000"""
"RDU,""2003"",""6"",""5.0000"""
"RDU,""2003"",""7"",""46.0000"""
"RDU,""2003"",""9"",""-4.0000"""
"RDU,""2003"",""11"",""14.0000"""
"RDU,""2005"",""2"",""21.0000"""
"RDU,""2005"",""12"",""14.0000"""
"RDU,""2006"",""2"",""-9.0000"""
"RDU,""2006"",""6"",""283.0000"""
"RDU,""2006"",""10"",""45.0000"""
"RDU,""2007"",""1"",""182.0000"""
"RDU,""2007"",""2"",""2.0000"""
"RDU,""2007"",""4"",""3.0000"""
"RDU,""2007"",""7"",""-11.0000"""
"RDU,""2007"",""8"",""-10.5000"""
"RDU,""2007"",""10"",""-20.0000"""
"RDU,""2007"",""11"",""8.0000"""
"RDU,""2008"",""2"",""-15.0000"""
"RDU,""2008"",""4"",""-9.0000"""
"RDU,""2008"",""11"",""-16.0000"""
"RIC,""1987"",""12"",""2.0000"""
"RIC,""1990"",""7"",""-15.0000"""
"RIC,""1992"",""8"",""4.0000"""
"RIC,""1995"",""8"",""-1.0000"""
"RIC,""1996"",""8"",""-1.0000"""
"RIC,""1997"",""5"",""-2.0000"""
"RIC,""1998"",""8"",""-3.0000"""
"RIC,""2002"",""6"",""-6.0000"""
"RIC,""2007"",""10"",""-3.0000"""
"RIC,""2008"",""2"",""-9.0000"""
"RIC,""2008"",""6"",""-16.0000"""
"RNO,""1988"",""2"",""-4.0000"""
"RNO,""1988"",""12"",""-7.0000"""
"RNO,""1989"",""6"",""-5.0000"""
"RNO,""1990"",""8"",""2.0000"""
"RNO,""1992"",""1"",""-6.0000"""
"RNO,""1992"",""6"",""-2.0000"""
"RNO,""1992"",""9"",""3.0000"""
"RNO,""1993"",""1"",""36.0000"""
"RNO,""1993"",""2"",""12.0000"""
"RNO,""1995"",""2"",""-2.0000"""
"RNO,""1995"",""11"",""7.0000"""
"RNO,""1996"",""6"",""-11.0000"""
"RNO,""1996"",""8"",""0.0000"""
"RNO,""1996"",""9"",""13.5000"""
"RNO,""1996"",""10"",""1.0000"""
"RNO,""1998"",""1"",""-1.0000"""
"RNO,""1999"",""4"",""7.0000"""
"RNO,""2005"",""8"",""-9.0000"""
"RNO,""2006"",""3"",""-2.0000"""
"RNO,""2007"",""5"",""-21.0000"""
"ROA,""1995"",""9"",""17.0000"""
"ROA,""1996"",""4"",""24.0000"""
"ROC,""1987"",""11"",""15.0000"""
"ROC,""1989"",""3"",""-6.0000"""
"ROC,""1992"",""8"",""-4.5000"""
"ROC,""1992"",""12"",""16.0000"""
"ROC,""1993"",""6"",""8.0000"""
"ROC,""1995"",""11"",""17.0000"""
"ROC,""1996"",""12"",""47.0000"""
"ROC,""1998"",""9"",""-21.0000"""
"ROC,""1999"",""9"",""-17.0000"""
"ROC,""2002"",""3"",""36.0000"""
"ROC,""2005"",""1"",""-15.0000"""
"ROC,""2006"",""12"",""12.0000"""
"RST,""1989"",""11"",""0.0000"""
"RST,""1990"",""7"",""28.0000"""
"RST,""2005"",""8"",""-16.0000"""
"RSW,""1991"",""6"",""9.0000"""
"RSW,""1991"",""12"",""-1.0000"""
"RSW,""1992"",""8"",""4.0000"""
"RSW,""1994"",""2"",""-12.0000"""
"RSW,""1994"",""6"",""23.0000"""
"RSW,""2000"",""7"",""-12.0000"""
"RSW,""2003"",""7"",""272.0000"""
"RSW,""2004"",""4"",""21.0000"""
"RSW,""2007"",""2"",""-1.0000"""
"RSW,""2007"",""8"",""-11.0000"""
"RSW,""2008"",""3"",""-11.0000"""
"RSW,""2008"",""6"",""41.0000"""
"RSW,""2008"",""9"",""1.0000"""
"RSW,""2008"",""11"",""-10.0000"""
"SAN,""1988"",""2"",""15.0000"""
"SAN,""1989"",""8"",""39.0000"""
"SAN,""1990"",""1"",""28.0000"""
"SAN,""1990"",""6"",""-8.0000"""
"SAN,""1990"",""8"",""-18.0000"""
"SAN,""1990"",""10"",""5.0000"""
"SAN,""1991"",""4"",""9.0000"""
"SAN,""1991"",""7"",""10.0000"""
"SAN,""1991"",""9"",""-2.0000"""
"SAN,""1991"",""10"",""22.0000"""
"SAN,""1992"",""1"",""10.0000"""
"SAN,""1992"",""3"",""11.0000"""
"SAN,""1992"",""12"",""7.0000"""
"SAN,""1994"",""3"",""-3.0000"""
"SAN,""1994"",""12"",""-8.0000"""
"SAN,""1995"",""2"",""10.0000"""
"SAN,""1995"",""3"",""13.0000"""
"SAN,""1995"",""10"",""25.0000"""
"SAN,""1996"",""6"",""3.0000"""
"SAN,""1997"",""4"",""-2.0000"""
"SAN,""1997"",""6"",""7.0000"""
"SAN,""1997"",""8"",""-5.0000"""
"SAN,""1997"",""12"",""-22.5000"""
"SAN,""1998"",""3"",""-3.0000"""
"SAN,""1999"",""1"",""2.0000"""
"SAN,""1999"",""9"",""-4.0000"""
"SAN,""2000"",""1"",""-15.0000"""
"SAN,""2000"",""3"",""35.0000"""
"SAN,""2000"",""6"",""32.0000"""
"SAN,""2002"",""1"",""-7.0000"""
"SAN,""2002"",""5"",""0.0000"""
"SAN,""2002"",""10"",""14.0000"""
"SAN,""2002"",""12"",""10.0000"""
"SAN,""2003"",""2"",""0.0000"""
"SAN,""2003"",""3"",""-11.0000"""
"SAN,""2003"",""4"",""65.0000"""
"SAN,""2003"",""6"",""28.0000"""
"SAN,""2003"",""10"",""0.0000"""
"SAN,""2004"",""3"",""3.5000"""
"SAN,""2004"",""9"",""-8.0000"""
"SAN,""2005"",""2"",""17.0000"""
"SAN,""2005"",""4"",""-2.0000"""
"SAN,""2005"",""5"",""0.0000"""
"SAN,""2006"",""3"",""-5.0000"""
"SAN,""2006"",""6"",""2.0000"""
"SAN,""2006"",""8"",""-35.0000"""
"SAN,""2006"",""9"",""0.0000"""
"SAN,""2007"",""7"",""-13.0000"""
"SAN,""2007"",""9"",""-31.0000"""
"SAN,""2007"",""10"",""7.0000"""
"SAN,""2008"",""2"",""-9.0000"""
"SAN,""2008"",""6"",""-3.0000"""
"SAN,""2008"",""7"",""-20.0000"""
"SAT,""1987"",""11"",""2.0000"""
"SAT,""1988"",""10"",""21.0000"""
"SAT,""1988"",""12"",""0.0000"""
"SAT,""1989"",""7"",""4.0000"""
"SAT,""1989"",""12"",""19.0000"""
"SAT,""1990"",""3"",""16.0000"""
"SAT,""1990"",""5"",""5.0000"""
"SAT,""1991"",""5"",""16.0000"""
"SAT,""1992"",""10"",""-7.0000"""
"SAT,""1994"",""1"",""2.0000"""
"SAT,""1994"",""2"",""3.0000"""
"SAT,""1994"",""3"",""33.0000"""
"SAT,""1995"",""1"",""-5.0000"""
"SAT,""1995"",""2"",""27.0000"""
"SAT,""1995"",""8"",""32.0000"""
"SAT,""1996"",""6"",""0.0000"""
"SAT,""1999"",""5"",""10.0000"""
"SAT,""2000"",""1"",""10.0000"""
"SAT,""2001"",""3"",""-9.0000"""
"SAT,""2002"",""7"",""58.0000"""
"SAT,""2003"",""5"",""555.0000"""
"SAT,""2003"",""10"",""-10.0000"""
"SAT,""2003"",""12"",""11.0000"""
"SAT,""2005"",""8"",""8.0000"""
"SAT,""2006"",""2"",""23.0000"""
"SAT,""2006"",""3"",""3.0000"""
"SAT,""2006"",""5"",""-8.0000"""
"SAT,""2006"",""11"",""-8.0000"""
"SAT,""2008"",""1"",""-3.0000"""
"SAT,""2008"",""12"",""-4.0000"""
"SAV,""1990"",""7"",""-7.0000"""
"SAV,""1991"",""6"",""-9.0000"""
"SAV,""1993"",""5"",""-1.0000"""
"SAV,""2000"",""4"",""11.0000"""
"SAV,""2000"",""6"",""-9.0000"""
"SAV,""2004"",""1"",""109.0000"""
"SAV,""2004"",""7"",""2.0000"""
"SAV,""2004"",""9"",""-18.0000"""
"SAV,""2005"",""10"",""9.0000"""
"SAV,""2006"",""11"",""-15.0000"""
"SAV,""2007"",""12"",""50.0000"""
"SAV,""2008"",""4"",""50.0000"""
"SBA,""2004"",""10"",""2.0000"""
"SBA,""2005"",""4"",""-10.0000"""
"SBA,""2008"",""1"",""14.0000"""
"SBN,""1994"",""5"",""4.0000"""
"SBN,""1996"",""5"",""-8.0000"""
"SBP,""2003"",""2"",""-8.0000"""
"SBP,""2003"",""11"",""-5.0000"""
"SBP,""2005"",""8"",""18.0000"""
"SBP,""2006"",""7"",""12.0000"""
"SBP,""2008"",""6"",""29.0000"""
"SCC,""1988"",""7"",""12.0000"""
"SCC,""1996"",""4"",""6.0000"""
"SCC,""2007"",""1"",""-23.0000"""
"SCE,""2005"",""9"",""-5.0000"""
"SDF,""1992"",""10"",""-5.0000"""
"SDF,""1993"",""1"",""10.0000"""
"SDF,""1994"",""3"",""5.0000"""
"SDF,""1996"",""5"",""-4.0000"""
"SDF,""1997"",""6"",""-18.0000"""
"SDF,""1997"",""8"",""0.0000"""
"SDF,""1997"",""11"",""-1.0000"""
"SDF,""2002"",""7"",""-2.0000"""
"SDF,""2003"",""1"",""15.0000"""
"SDF,""2003"",""9"",""-26.0000"""
"SDF,""2003"",""11"",""-4.0000"""
"SDF,""2004"",""4"",""1.0000"""
"SDF,""2005"",""11"",""-12.0000"""
"SEA,""1987"",""11"",""5.0000"""
"SEA,""1988"",""3"",""4.0000"""
"SEA,""1988"",""7"",""4.0000"""
"SEA,""1989"",""7"",""15.0000"""
"SEA,""1990"",""3"",""0.0000"""
"SEA,""1990"",""5"",""-6.0000"""
"SEA,""1990"",""12"",""-5.0000"""
"SEA,""1991"",""1"",""-0.5000"""
"SEA,""1991"",""4"",""-2.0000"""
"SEA,""1991"",""9"",""-9.0000"""
"SEA,""1992"",""6"",""21.0000"""
"SEA,""1992"",""10"",""43.0000"""
"SEA,""1993"",""3"",""48.0000"""
"SEA,""1993"",""12"",""4.0000"""
"SEA,""1994"",""4"",""5.0000"""
"SEA,""1994"",""8"",""-13.0000"""
"SEA,""1994"",""10"",""-1.0000"""
"SEA,""1994"",""11"",""-7.0000"""
"SEA,""1995"",""1"",""22.0000"""
"SEA,""1995"",""4"",""1.0000"""
"SEA,""1995"",""7"",""-7.0000"""
"SEA,""1995"",""9"",""-7.0000"""
"SEA,""1996"",""1"",""4.0000"""
"SEA,""1996"",""4"",""10.0000"""
"SEA,""1997"",""7"",""-5.0000"""
"SEA,""1998"",""1"",""-1.0000"""
"SEA,""1998"",""12"",""-15.0000"""
"SEA,""1999"",""11"",""16.5000"""
"SEA,""2000"",""1"",""-16.0000"""
"SEA,""2000"",""3"",""52.0000"""
"SEA,""2000"",""4"",""-9.0000"""
"SEA,""2000"",""6"",""91.0000"""
"SEA,""2000"",""9"",""-3.0000"""
"SEA,""2001"",""6"",""-1.0000"""
"SEA,""2002"",""3"",""-8.0000"""
"SEA,""2002"",""5"",""-9.5000"""
"SEA,""2002"",""7"",""0.0000"""
"SEA,""2002"",""8"",""-17.0000"""
"SEA,""2002"",""9"",""-8.0000"""
"SEA,""2003"",""3"",""-10.0000"""
"SEA,""2003"",""5"",""-9.0000"""
"SEA,""2003"",""7"",""-10.0000"""
"SEA,""2004"",""3"",""-4.0000"""
"SEA,""2004"",""5"",""3.0000"""
"SEA,""2004"",""6"",""-9.0000"""
"SEA,""2005"",""6"",""-2.0000"""
"SEA,""2005"",""9"",""-1.0000"""
"SEA,""2005"",""11"",""-10.0000"""
"SEA,""2006"",""1"",""29.0000"""
"SEA,""2006"",""3"",""22.0000"""
"SEA,""2006"",""11"",""35.0000"""
"SEA,""2007"",""3"",""12.5000"""
"SEA,""2007"",""5"",""1.5000"""
"SEA,""2007"",""8"",""60.0000"""
"SEA,""2007"",""10"",""2.0000"""
"SEA,""2007"",""11"",""-8.0000"""
"SEA,""2008"",""1"",""6.0000"""
"SEA,""2008"",""4"",""-24.0000"""
"SEA,""2008"",""7"",""1.0000"""
"SEA,""2008"",""8"",""-11.0000"""
"SEA,""2008"",""9"",""-16.5000"""
"SEA,""2008"",""10"",""-4.0000"""
"SEA,""2008"",""12"",""-4.0000"""
"SFO,""1987"",""11"",""13.0000"""
"SFO,""1988"",""3"",""3.0000"""
"SFO,""1988"",""4"",""-1.0000"""
"SFO,""1988"",""9"",""-10.0000"""
"SFO,""1988"",""11"",""0.0000"""
"SFO,""1989"",""3"",""54.0000"""
"SFO,""1989"",""5"",""8.0000"""
"SFO,""1989"",""6"",""-2.0000"""
"SFO,""1989"",""8"",""16.0000"""
"SFO,""1989"",""10"",""24.0000"""
"SFO,""1990"",""4"",""-9.0000"""
"SFO,""1990"",""9"",""-8.0000"""
"SFO,""1991"",""1"",""3.0000"""
"SFO,""1991"",""3"",""-2.0000"""
"SFO,""1991"",""5"",""-13.0000"""
"SFO,""1991"",""8"",""11.0000"""
"SFO,""1991"",""11"",""-18.0000"""
"SFO,""1992"",""3"",""-4.0000"""
"SFO,""1992"",""6"",""10.0000"""
"SFO,""1992"",""12"",""24.0000"""
"SFO,""1993"",""3"",""-3.0000"""
"SFO,""1993"",""5"",""18.0000"""
"SFO,""1993"",""6"",""10.0000"""
"SFO,""1993"",""9"",""-3.5000"""
"SFO,""1993"",""10"",""3.0000"""
"SFO,""1994"",""2"",""17.0000"""
"SFO,""1994"",""10"",""9.0000"""
"SFO,""1994"",""11"",""128.0000"""
"SFO,""1995"",""2"",""4.0000"""
"SFO,""1995"",""4"",""1.0000"""
"SFO,""1995"",""6"",""-10.0000"""
"SFO,""1995"",""8"",""-12.0000"""
"SFO,""1995"",""10"",""22.0000"""
"SFO,""1996"",""1"",""25.0000"""
"SFO,""1996"",""3"",""-3.0000"""
"SFO,""1996"",""5"",""-5.0000"""
"SFO,""1996"",""8"",""-12.0000"""
"SFO,""1996"",""12"",""4.0000"""
"SFO,""1997"",""4"",""19.0000"""
"SFO,""1997"",""5"",""25.3333"""
"SFO,""1997"",""7"",""2.0000"""
"SFO,""1997"",""10"",""2.0000"""
"SFO,""1997"",""12"",""-2.0000"""
"SFO,""1998"",""1"",""-5.0000"""
"SFO,""1998"",""4"",""3.0000"""
"SFO,""1998"",""6"",""-3.0000"""
"SFO,""1999"",""2"",""11.0000"""
"SFO,""1999"",""4"",""2.0000"""
"SFO,""1999"",""7"",""12.0000"""
"SFO,""1999"",""10"",""1.0000"""
"SFO,""1999"",""12"",""-9.0000"""
"SFO,""2000"",""7"",""41.0000"""
"SFO,""2000"",""9"",""-7.0000"""
"SFO,""2000"",""10"",""-27.0000"""
"SFO,""2001"",""4"",""3.0000"""
"SFO,""2001"",""11"",""-4.0000"""
"SFO,""2002"",""6"",""5.0000"""
"SFO,""2002"",""7"",""-21.0000"""
"SFO,""2002"",""10"",""-4.0000"""
"SFO,""2002"",""11"",""-7.0000"""
"SFO,""2002"",""12"",""-2.0000"""
"SFO,""2003"",""1"",""1.0000"""
"SFO,""2003"",""2"",""-2.0000"""
"SFO,""2003"",""3"",""1.0000"""
"SFO,""2003"",""5"",""-15.0000"""
"SFO,""2003"",""7"",""0.5000"""
"SFO,""2003"",""8"",""-23.0000"""
"SFO,""2003"",""9"",""-18.0000"""
"SFO,""2003"",""10"",""-22.0000"""
"SFO,""2004"",""2"",""-5.0000"""
"SFO,""2004"",""6"",""-13.0000"""
"SFO,""2004"",""9"",""-13.0000"""
"SFO,""2004"",""10"",""-17.0000"""
"SFO,""2004"",""11"",""-10.5000"""
"SFO,""2005"",""2"",""11.0000"""
"SFO,""2005"",""3"",""6.0000"""
"SFO,""2005"",""6"",""1.0000"""
"SFO,""2005"",""7"",""-15.0000"""
"SFO,""2006"",""1"",""3.0000"""
"SFO,""2006"",""10"",""-26.0000"""
"SFO,""2006"",""12"",""4.6667"""
"SFO,""2007"",""2"",""47.0000"""
"SFO,""2007"",""3"",""3.0000"""
"SFO,""2007"",""5"",""86.0000"""
"SFO,""2007"",""6"",""5.0000"""
"SFO,""2007"",""8"",""12.0000"""
"SFO,""2007"",""9"",""-14.0000"""
"SFO,""2007"",""10"",""3.0000"""
"SFO,""2007"",""12"",""0.0000"""
"SFO,""2008"",""1"",""72.0000"""
"SFO,""2008"",""3"",""-24.0000"""
"SFO,""2008"",""4"",""9.0000"""
"SFO,""2008"",""7"",""47.5000"""
"SFO,""2008"",""10"",""8.0000"""
"SFO,""2008"",""12"",""-23.0000"""
"SGF,""1999"",""3"",""4.0000"""
"SGF,""2003"",""9"",""-12.0000"""
"SGF,""2008"",""3"",""-4.0000"""
"SHV,""1992"",""5"",""8.0000"""
"SHV,""1995"",""12"",""8.0000"""
"SHV,""2001"",""6"",""-11.0000"""
"SHV,""2003"",""3"",""-26.0000"""
"SHV,""2008"",""8"",""-10.0000"""
"SIT,""2008"",""5"",""-16.0000"""
"SJC,""1988"",""5"",""9.0000"""
"SJC,""1988"",""11"",""-6.0000"""
"SJC,""1989"",""5"",""-11.0000"""
"SJC,""1989"",""10"",""-5.0000"""
"SJC,""1990"",""7"",""-32.0000"""
"SJC,""1990"",""12"",""-21.0000"""
"SJC,""1991"",""6"",""2.0000"""
"SJC,""1991"",""8"",""1.0000"""
"SJC,""1991"",""11"",""0.0000"""
"SJC,""1992"",""4"",""-4.0000"""
"SJC,""1992"",""9"",""-11.0000"""
"SJC,""1992"",""11"",""-7.0000"""
"SJC,""1993"",""1"",""66.0000"""
"SJC,""1993"",""2"",""4.0000"""
"SJC,""1993"",""3"",""-10.0000"""
"SJC,""1993"",""4"",""16.0000"""
"SJC,""1996"",""7"",""-3.0000"""
"SJC,""1996"",""10"",""0.0000"""
"SJC,""1996"",""11"",""2.0000"""
"SJC,""1996"",""12"",""-7.0000"""
"SJC,""1997"",""11"",""-25.0000"""
"SJC,""1997"",""12"",""-3.0000"""
"SJC,""1998"",""2"",""2.5000"""
"SJC,""1998"",""3"",""3.0000"""
"SJC,""1998"",""7"",""-5.0000"""
"SJC,""1998"",""10"",""-2.0000"""
"SJC,""2002"",""5"",""-12.0000"""
"SJC,""2004"",""7"",""-9.5000"""
"SJC,""2004"",""8"",""3.0000"""
"SJC,""2004"",""9"",""-14.0000"""
"SJC,""2004"",""10"",""0.0000"""
"SJC,""2005"",""1"",""2.0000"""
"SJC,""2005"",""4"",""-10.0000"""
"SJC,""2005"",""9"",""-13.0000"""
"SJC,""2005"",""12"",""19.0000"""
"SJC,""2006"",""2"",""-10.0000"""
"SJC,""2006"",""5"",""-8.0000"""
"SJC,""2006"",""12"",""-3.0000"""
"SJT,""2007"",""6"",""11.0000"""
"SJU,""1988"",""9"",""2.0000"""
"SJU,""1988"",""12"",""-14.0000"""
"SJU,""1991"",""7"",""-8.0000"""
"SJU,""1991"",""10"",""-23.0000"""
"SJU,""1992"",""7"",""0.0000"""
"SJU,""1993"",""9"",""-10.0000"""
"SJU,""1994"",""2"",""1.0000"""
"SJU,""1994"",""4"",""16.0000"""
"SJU,""1994"",""10"",""-3.0000"""
"SJU,""1995"",""6"",""4.0000"""
"SJU,""1996"",""7"",""30.0000"""
"SJU,""2000"",""1"",""0.0000"""
"SJU,""2001"",""2"",""-12.0000"""
